Sample   	JTAG        	CLK	TCK	TMS	TRST	TDI	TDO	HALT	 Timestamp
      377	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      378	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      379	0001011     	0  	0  	0  	1   	0  	1  	1   	271.000 ns
      380	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.500 ns
      381	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.750 ns
      382	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.500 ns
      383	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.875 ns
      384	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.500 ns
      385	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.750 ns
      386	0011001     	0  	0  	1  	1   	0  	0  	1   	270.875 ns
      387	0011001     	0  	0  	1  	1   	0  	0  	1   	 41.500 ns
      388	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.750 ns
      389	0011001     	0  	0  	1  	1   	0  	0  	1   	270.875 ns
      390	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      391	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      392	0001011     	0  	0  	0  	1   	0  	1  	1   	333.375 ns
      393	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      394	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.750 ns
      395	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.500 ns
      396	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.750 ns
      397	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      398	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.750 ns
      399	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.500 ns
      400	0001001     	0  	0  	0  	1   	0  	0  	1   	250.125 ns
      401	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      402	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      403	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.750 ns
      404	0001011     	0  	0  	0  	1   	0  	1  	1   	 41.625 ns
      405	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      406	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      407	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.750 ns
      408	0001001     	0  	0  	0  	1   	0  	0  	1   	250.000 ns
      409	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      410	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.750 ns
      411	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      412	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      413	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.750 ns
      414	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.500 ns
      415	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.750 ns
      416	0001001     	0  	0  	0  	1   	0  	0  	1   	250.000 ns
      417	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      418	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      419	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.750 ns
      420	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      421	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      422	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      423	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.750 ns
      424	0011001     	0  	0  	1  	1   	0  	0  	1   	375.000 ns
      425	0011001     	0  	0  	1  	1   	0  	0  	1   	 41.625 ns
      426	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      427	0001001     	0  	0  	0  	1   	0  	0  	1   	<68,000 us
      428	0011001     	0  	0  	1  	1   	0  	0  	1   	 41.750 ns
      429	0011001     	0  	0  	1  	1   	0  	0  	1   	 41.625 ns
      430	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.750 ns
      431	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.500 ns
      432	0001011     	0  	0  	0  	1   	0  	1  	1   	271.000 ns
      433	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.500 ns
      434	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.750 ns
      435	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.500 ns
      436	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.875 ns
      437	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      438	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.750 ns
      439	0011001     	0  	0  	1  	1   	0  	0  	1   	270.750 ns
      440	0011001     	0  	0  	1  	1   	0  	0  	1   	 41.625 ns
      441	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.750 ns
      442	0011001     	0  	0  	1  	1   	0  	0  	1   	270.750 ns
      443	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      444	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      445	0001011     	0  	0  	0  	1   	0  	1  	1   	333.375 ns
      446	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.500 ns
      447	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.875 ns
      448	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.500 ns
      449	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.750 ns
      450	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      451	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.750 ns
      452	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      453	0001001     	0  	0  	0  	1   	0  	0  	1   	250.000 ns
      454	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      455	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      456	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      457	0001011     	0  	0  	0  	1   	0  	1  	1   	 41.750 ns
      458	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      459	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      460	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.750 ns
      461	0001001     	0  	0  	0  	1   	0  	0  	1   	250.000 ns
      462	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      463	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.750 ns
      464	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      465	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      466	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.750 ns
      467	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      468	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      469	0001001     	0  	0  	0  	1   	0  	0  	1   	250.125 ns
      470	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      471	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      472	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      473	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      474	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      475	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.750 ns
      476	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      477	0011001     	0  	0  	1  	1   	0  	0  	1   	375.000 ns
      478	0011001     	0  	0  	1  	1   	0  	0  	1   	 41.625 ns
      479	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
