SPL,TMS,TDI,TDO,CST,FST,HCST,HFST
1238,0,0,0,10,11,ST_CAPTURE_IR,ST_SHIFT_IR
1239,0,0,1,11,11,ST_SHIFT_IR,ST_SHIFT_IR
1240,0,0,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
1241,0,1,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
1242,0,0,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
1243,0,1,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
1244,0,0,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
1245,0,1,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
1246,1,0,0,11,12,ST_SHIFT_IR,ST_EXIT1_IR
1247,1,0,0,12,15,ST_EXIT1_IR,ST_UPDATE_IR
1248,0,0,0,15,1,ST_UPDATE_IR,ST_RUN_TEST_IDLE
1249,1,0,0,1,2,ST_RUN_TEST_IDLE,ST_SELECT_DR_SCAN
1250,0,0,0,2,3,ST_SELECT_DR_SCAN,ST_CAPTURE_DR
1251,0,0,0,3,4,ST_CAPTURE_DR,ST_SHIFT_DR
1252,0,0,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1253,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1254,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1255,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1256,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1257,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1258,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1259,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1260,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1261,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1262,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1263,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1264,0,0,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1265,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1266,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1267,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1268,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1269,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1270,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1271,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1272,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1273,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1274,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1275,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1276,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1277,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1278,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1279,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1280,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1281,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1282,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1283,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
1284,1,0,0,4,5,ST_SHIFT_DR,ST_EXIT1_DR
1285,1,0,0,5,8,ST_EXIT1_DR,ST_UPDATE_DR
1286,0,0,0,8,1,ST_UPDATE_DR,ST_RUN_TEST_IDLE
