SPL,TMS,TDI,TDO,CST,FST,HCST,HFST
376,1,0,0,2,9,ST_SELECT_DR_SCAN,ST_SELECT_IR_SCAN
377,0,0,0,9,10,ST_SELECT_IR_SCAN,ST_CAPTURE_IR
378,0,0,0,10,11,ST_CAPTURE_IR,ST_SHIFT_IR
379,0,0,1,11,11,ST_SHIFT_IR,ST_SHIFT_IR
380,0,0,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
381,0,1,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
382,0,0,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
383,0,1,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
384,0,0,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
385,0,1,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
386,1,0,0,11,12,ST_SHIFT_IR,ST_EXIT1_IR
387,1,0,0,12,15,ST_EXIT1_IR,ST_UPDATE_IR
388,0,0,0,15,1,ST_UPDATE_IR,ST_RUN_TEST_IDLE
389,1,0,0,1,2,ST_RUN_TEST_IDLE,ST_SELECT_DR_SCAN
390,0,0,0,2,3,ST_SELECT_DR_SCAN,ST_CAPTURE_DR
391,0,0,0,3,4,ST_CAPTURE_DR,ST_SHIFT_DR
392,0,0,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
393,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
394,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
395,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
396,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
397,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
398,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
399,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
400,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
401,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
402,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
403,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
404,0,0,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
405,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
406,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
407,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
408,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
409,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
410,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
411,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
412,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
413,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
414,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
415,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
416,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
417,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
418,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
419,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
420,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
421,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
422,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
423,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
424,1,0,0,4,5,ST_SHIFT_DR,ST_EXIT1_DR
425,1,0,0,5,8,ST_EXIT1_DR,ST_UPDATE_DR
426,0,0,0,8,1,ST_UPDATE_DR,ST_RUN_TEST_IDLE
427,0,0,0,1,1,ST_RUN_TEST_IDLE,ST_RUN_TEST_IDLE
428,1,0,0,1,2,ST_RUN_TEST_IDLE,ST_SELECT_DR_SCAN
429,1,0,0,2,9,ST_SELECT_DR_SCAN,ST_SELECT_IR_SCAN
430,0,0,0,9,10,ST_SELECT_IR_SCAN,ST_CAPTURE_IR
431,0,0,0,10,11,ST_CAPTURE_IR,ST_SHIFT_IR
432,0,0,1,11,11,ST_SHIFT_IR,ST_SHIFT_IR
433,0,0,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
434,0,1,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
435,0,0,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
436,0,1,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
437,0,0,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
438,0,1,0,11,11,ST_SHIFT_IR,ST_SHIFT_IR
439,1,0,0,11,12,ST_SHIFT_IR,ST_EXIT1_IR
440,1,0,0,12,15,ST_EXIT1_IR,ST_UPDATE_IR
441,0,0,0,15,1,ST_UPDATE_IR,ST_RUN_TEST_IDLE
442,1,0,0,1,2,ST_RUN_TEST_IDLE,ST_SELECT_DR_SCAN
443,0,0,0,2,3,ST_SELECT_DR_SCAN,ST_CAPTURE_DR
444,0,0,0,3,4,ST_CAPTURE_DR,ST_SHIFT_DR
445,0,0,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
446,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
447,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
448,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
449,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
450,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
451,0,1,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
452,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
453,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
454,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
455,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
456,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
457,0,0,1,4,4,ST_SHIFT_DR,ST_SHIFT_DR
458,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
459,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
460,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
461,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
462,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
463,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
464,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
465,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
466,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
467,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
468,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
469,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
470,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
471,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
472,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
473,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
474,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
475,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
476,0,0,0,4,4,ST_SHIFT_DR,ST_SHIFT_DR
477,1,0,0,4,5,ST_SHIFT_DR,ST_EXIT1_DR
478,1,0,0,5,8,ST_EXIT1_DR,ST_UPDATE_DR
479,0,0,0,8,1,ST_UPDATE_DR,ST_RUN_TEST_IDLE
